data_variant;dataset;mean_test_score;mean_train_score;param_class_weight;param_max_depth;param_max_features;params
_pca;2;0.7478840230905495;0.8181030099425837;;7;0.75;{'class_weight': None, 'max_depth': 7, 'max_features': 0.75}
_pca;2;0.7512681076817158;0.8547397711598016;;9;;{'class_weight': None, 'max_depth': 9, 'max_features': None}
_pca;2;0.7457274268471266;0.8591275909122988;;9;0.5;{'class_weight': None, 'max_depth': 9, 'max_features': 0.5}
_pca;2;0.7470606133438277;0.852868233311401;;9;0.75;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75}
_pca;2;0.7239559073495051;0.8896789908780875;;11;;{'class_weight': None, 'max_depth': 11, 'max_features': None}
_pca;2;0.7017782407972254;0.8956140889979733;;11;0.5;{'class_weight': None, 'max_depth': 11, 'max_features': 0.5}
_pca;2;0.7104434663706977;0.8943757531759124;;11;0.75;{'class_weight': None, 'max_depth': 11, 'max_features': 0.75}
_pca;2;0.6414968705215472;0.9589349922541294;;15;;{'class_weight': None, 'max_depth': 15, 'max_features': None}
_pca;2;0.6178760587848989;0.9565148519446508;;15;0.5;{'class_weight': None, 'max_depth': 15, 'max_features': 0.5}
_pca;2;0.639688455202001;0.952126049831775;;15;0.75;{'class_weight': None, 'max_depth': 15, 'max_features': 0.75}
_pca;2;0.5645938459183983;0.9951413154664114;;20;;{'class_weight': None, 'max_depth': 20, 'max_features': None}
_pca;2;0.5786454314064648;0.9933792336738868;;20;0.5;{'class_weight': None, 'max_depth': 20, 'max_features': 0.5}
_pca;2;0.5958832512423778;0.991517919021718;;20;0.75;{'class_weight': None, 'max_depth': 20, 'max_features': 0.75}
_scaled;2;0.792958263044503;0.8054772030956522;{0: 1, 1: 30};3;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 3, 'max_features': None}
_scaled;2;0.7848011753963262;0.795965658439591;{0: 1, 1: 30};3;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 3, 'max_features': 0.5}
_scaled;2;0.7920233245005217;0.8073553610383215;{0: 1, 1: 30};3;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 3, 'max_features': 0.75}
_scaled;2;0.8129340469313878;0.8405085552679628;{0: 1, 1: 30};5;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 5, 'max_features': None}
_scaled;2;0.8095057762754817;0.8361733179718083;{0: 1, 1: 30};5;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 5, 'max_features': 0.5}
_scaled;2;0.8096880188426555;0.8507973637253565;{0: 1, 1: 30};5;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 5, 'max_features': 0.75}
_scaled;2;0.8030362590395842;0.8767662888419644;{0: 1, 1: 30};7;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 7, 'max_features': None}
_scaled;2;0.7903016160299785;0.8722616273861463;{0: 1, 1: 30};7;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 7, 'max_features': 0.5}
_scaled;2;0.7960544652584368;0.8832052193306678;{0: 1, 1: 30};7;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 7, 'max_features': 0.75}
_scaled;2;0.7768265404464032;0.9077682929468707;{0: 1, 1: 30};9;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 9, 'max_features': None}
_scaled;2;0.7659901874884214;0.902754098632231;{0: 1, 1: 30};9;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 9, 'max_features': 0.5}
_scaled;2;0.74196363586707;0.9176388715554538;{0: 1, 1: 30};9;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 9, 'max_features': 0.75}
_scaled;2;0.7295027220861782;0.9354023543559783;{0: 1, 1: 30};11;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 11, 'max_features': None}
_scaled;2;0.712460623111389;0.940449909981531;{0: 1, 1: 30};11;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 11, 'max_features': 0.5}
_scaled;2;0.6991407606443906;0.9458116646591204;{0: 1, 1: 30};11;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 11, 'max_features': 0.75}
_scaled;2;0.6454679438636909;0.9722276875551371;{0: 1, 1: 30};15;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 15, 'max_features': None}
_scaled;2;0.6264780191560619;0.9783528258526218;{0: 1, 1: 30};15;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 15, 'max_features': 0.5}
_scaled;2;0.6232274985925809;0.9798630544119319;{0: 1, 1: 30};15;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 15, 'max_features': 0.75}
_scaled;2;0.5836647494317571;0.9916006205099153;{0: 1, 1: 30};20;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 20, 'max_features': None}
_scaled;2;0.5622607157637074;0.9954975589668802;{0: 1, 1: 30};20;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 20, 'max_features': 0.5}
_scaled;2;0.5713683761696116;0.99467287739526;{0: 1, 1: 30};20;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 20, 'max_features': 0.75}
_scaled;2;0.7949746767900491;0.8060822099653815;{0: 1, 1: 40};3;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 3, 'max_features': None}
_scaled;2;0.7887780801591987;0.7966211136553896;{0: 1, 1: 40};3;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 3, 'max_features': 0.5}
_scaled;2;0.7938287858015465;0.8080475064426892;{0: 1, 1: 40};3;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 3, 'max_features': 0.75}
_scaled;2;0.811890251802596;0.8394476648427986;{0: 1, 1: 40};5;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None}
_scaled;2;0.8084480476950643;0.8370652859218242;{0: 1, 1: 40};5;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.5}
_scaled;2;0.8111224372356443;0.8478510740149923;{0: 1, 1: 40};5;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75}
_scaled;2;0.8048533086673272;0.8743226082457938;{0: 1, 1: 40};7;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None}
_scaled;2;0.8012160600855499;0.8707554015040166;{0: 1, 1: 40};7;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.5}
_scaled;2;0.7929787231882505;0.8835987422008283;{0: 1, 1: 40};7;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75}
_scaled;2;0.7870864398950091;0.9034785372073539;{0: 1, 1: 40};9;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': None}
_scaled;2;0.7656900114436477;0.9048589746025725;{0: 1, 1: 40};9;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.5}
_scaled;2;0.7575391939487776;0.9140506112089195;{0: 1, 1: 40};9;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.75}
_scaled;2;0.7471836546116488;0.9301122637131467;{0: 1, 1: 40};11;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 11, 'max_features': None}
_scaled;2;0.712420233493371;0.9326106870200022;{0: 1, 1: 40};11;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 11, 'max_features': 0.5}
_scaled;2;0.720508011957506;0.9448115375185033;{0: 1, 1: 40};11;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 11, 'max_features': 0.75}
_scaled;2;0.6667877449918055;0.9667308202466975;{0: 1, 1: 40};15;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 15, 'max_features': None}
_scaled;2;0.6450341449735126;0.9703171764170273;{0: 1, 1: 40};15;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 15, 'max_features': 0.5}
_scaled;2;0.6442983047940944;0.9771956204619774;{0: 1, 1: 40};15;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 15, 'max_features': 0.75}
_scaled;2;0.5929657292194161;0.9878854272964501;{0: 1, 1: 40};20;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 20, 'max_features': None}
_scaled;2;0.5869293284088042;0.9926920824601139;{0: 1, 1: 40};20;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 20, 'max_features': 0.5}
_scaled;2;0.5767555769500716;0.9923980728463068;{0: 1, 1: 40};20;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 20, 'max_features': 0.75}
_scaled;2;0.7941346536427942;0.8063700215085825;{0: 1, 1: 50};3;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 3, 'max_features': None}
_scaled;2;0.7887780801591987;0.7966211136553896;{0: 1, 1: 50};3;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 3, 'max_features': 0.5}
_scaled;2;0.7947080739315584;0.8066101411662805;{0: 1, 1: 50};3;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 3, 'max_features': 0.75}
_scaled;2;0.8109769252218914;0.8389488686406201;{0: 1, 1: 50};5;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 5, 'max_features': None}
_scaled;2;0.8106384519772114;0.8366793759015875;{0: 1, 1: 50};5;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 5, 'max_features': 0.5}
_scaled;2;0.8108139746113512;0.8479232940851673;{0: 1, 1: 50};5;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 5, 'max_features': 0.75}
_scaled;2;0.8064712437691193;0.8720075385054251;{0: 1, 1: 50};7;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 7, 'max_features': None}
_scaled;2;0.7961649840738578;0.8681039219261883;{0: 1, 1: 50};7;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 7, 'max_features': 0.5}
_scaled;2;0.7851150670717048;0.8779954358747792;{0: 1, 1: 50};7;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 7, 'max_features': 0.75}
_scaled;2;0.7862519599792318;0.9002252823793786;{0: 1, 1: 50};9;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 9, 'max_features': None}
_scaled;2;0.7629746030255472;0.898611956434954;{0: 1, 1: 50};9;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 9, 'max_features': 0.5}
_scaled;2;0.7641781912403819;0.9118378706408203;{0: 1, 1: 50};9;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 9, 'max_features': 0.75}
_scaled;2;0.7611009699253112;0.923404077689884;{0: 1, 1: 50};11;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 11, 'max_features': None}
_scaled;2;0.7357981334405468;0.9235548439259309;{0: 1, 1: 50};11;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 11, 'max_features': 0.5}
_scaled;2;0.7245036525703521;0.9356590111228306;{0: 1, 1: 50};11;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 11, 'max_features': 0.75}
_scaled;2;0.681679985732308;0.9592564249906556;{0: 1, 1: 50};15;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 15, 'max_features': None}
_scaled;2;0.671587913253689;0.9654949553448868;{0: 1, 1: 50};15;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 15, 'max_features': 0.5}
_scaled;2;0.6622993985182597;0.9695458997126394;{0: 1, 1: 50};15;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 15, 'max_features': 0.75}
_scaled;2;0.6077994155149943;0.9836663934967789;{0: 1, 1: 50};20;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 20, 'max_features': None}
_scaled;2;0.5992249252993294;0.9881582278342488;{0: 1, 1: 50};20;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 20, 'max_features': 0.5}
_scaled;2;0.597482149888256;0.9895034275355767;{0: 1, 1: 50};20;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 20, 'max_features': 0.75}
_scaled;2;0.7950730839293926;0.8028816556086816;{0: 1, 1: 60};3;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 3, 'max_features': None}
_scaled;2;0.7887914655516644;0.8004517569664156;{0: 1, 1: 60};3;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 3, 'max_features': 0.5}
_scaled;2;0.789919119810852;0.8034745668667373;{0: 1, 1: 60};3;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 3, 'max_features': 0.75}
_scaled;2;0.8091595670009175;0.8359856724671105;{0: 1, 1: 60};5;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': None}
_scaled;2;0.8082439628279766;0.8345809337684733;{0: 1, 1: 60};5;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.5}
_scaled;2;0.8114351252390941;0.8471223340133489;{0: 1, 1: 60};5;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.75}
_scaled;2;0.8032658999960973;0.8706692044854369;{0: 1, 1: 60};7;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None}
_scaled;2;0.7970854472199692;0.8664050526901949;{0: 1, 1: 60};7;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.5}
_scaled;2;0.7907063754892358;0.8771476330678738;{0: 1, 1: 60};7;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75}
_scaled;2;0.7853265991784517;0.8968848014085733;{0: 1, 1: 60};9;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': None}
_scaled;2;0.7850995830392719;0.8916123905228945;{0: 1, 1: 60};9;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.5}
_scaled;2;0.766469227557929;0.905501957366335;{0: 1, 1: 60};9;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.75}
_scaled;2;0.759017352963047;0.9195988317183662;{0: 1, 1: 60};11;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 11, 'max_features': None}
_scaled;2;0.747077707437999;0.9183702767168084;{0: 1, 1: 60};11;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 11, 'max_features': 0.5}
_scaled;2;0.7392168875923735;0.9273634876786794;{0: 1, 1: 60};11;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 11, 'max_features': 0.75}
_scaled;2;0.6998494776404889;0.9533786928117804;{0: 1, 1: 60};15;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 15, 'max_features': None}
_scaled;2;0.6807599717150288;0.9612590099922587;{0: 1, 1: 60};15;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 15, 'max_features': 0.5}
_scaled;2;0.6829066369652032;0.9645046383178031;{0: 1, 1: 60};15;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 15, 'max_features': 0.75}
_scaled;2;0.6300717792696237;0.9779929434801129;{0: 1, 1: 60};20;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 20, 'max_features': None}
_scaled;2;0.616827279247281;0.9843010347540866;{0: 1, 1: 60};20;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 20, 'max_features': 0.5}
_scaled;2;0.6120509598861096;0.9874186710003198;{0: 1, 1: 60};20;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 20, 'max_features': 0.75}
_scaled;2;0.7870270592648708;0.79517492450305;{0: 1, 1: 70};3;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 3, 'max_features': None}
_scaled;2;0.7887445246379012;0.8004183699565149;{0: 1, 1: 70};3;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 3, 'max_features': 0.5}
_scaled;2;0.7974553064042789;0.805204745925607;{0: 1, 1: 70};3;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 3, 'max_features': 0.75}
_scaled;2;0.8083594348016331;0.8335780159643273;{0: 1, 1: 70};5;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 5, 'max_features': None}
_scaled;2;0.8094850269592184;0.8317165403632288;{0: 1, 1: 70};5;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 5, 'max_features': 0.5}
_scaled;2;0.818527821857266;0.8467608380658075;{0: 1, 1: 70};5;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 5, 'max_features': 0.75}
_scaled;2;0.8094983748589277;0.865761279208878;{0: 1, 1: 70};7;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 7, 'max_features': None}
_scaled;2;0.7985152653305968;0.8669550124602566;{0: 1, 1: 70};7;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 7, 'max_features': 0.5}
_scaled;2;0.7920159419819699;0.8725204288475279;{0: 1, 1: 70};7;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 7, 'max_features': 0.75}
_scaled;2;0.7829228164043522;0.8916231542222143;{0: 1, 1: 70};9;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 9, 'max_features': None}
_scaled;2;0.7638770303131575;0.8932148944334071;{0: 1, 1: 70};9;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 9, 'max_features': 0.5}
_scaled;2;0.7806472105840481;0.898364140515636;{0: 1, 1: 70};9;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 9, 'max_features': 0.75}
_scaled;2;0.7667273320153982;0.9119590425206932;{0: 1, 1: 70};11;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 11, 'max_features': None}
_scaled;2;0.7439836378552204;0.9225188689332435;{0: 1, 1: 70};11;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 11, 'max_features': 0.5}
_scaled;2;0.7423045651310636;0.9228352585561486;{0: 1, 1: 70};11;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 11, 'max_features': 0.75}
_scaled;2;0.7049528858122462;0.9470722473053114;{0: 1, 1: 70};15;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 15, 'max_features': None}
_scaled;2;0.6900667819337136;0.9543664097349596;{0: 1, 1: 70};15;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 15, 'max_features': 0.5}
_scaled;2;0.680581917826263;0.9610730485050549;{0: 1, 1: 70};15;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 15, 'max_features': 0.75}
_scaled;2;0.6515801711350686;0.9736056787122214;{0: 1, 1: 70};20;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 20, 'max_features': None}
_scaled;2;0.6474651822841386;0.980942696198126;{0: 1, 1: 70};20;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 20, 'max_features': 0.5}
_scaled;2;0.6267089772935778;0.9838804873136816;{0: 1, 1: 70};20;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 20, 'max_features': 0.75}
_scaled;2;0.7815256974969135;0.7888797151819105;{0: 1, 1: 80};3;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 3, 'max_features': None}
_scaled;2;0.7871177045135586;0.7966485285602746;{0: 1, 1: 80};3;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 3, 'max_features': 0.5}
_scaled;2;0.7974553064042789;0.805204745925607;{0: 1, 1: 80};3;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 3, 'max_features': 0.75}
_scaled;2;0.8110944444174479;0.830930099578514;{0: 1, 1: 80};5;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None}
_scaled;2;0.8100642449306215;0.8327090010930718;{0: 1, 1: 80};5;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.5}
_scaled;2;0.8152797099699302;0.8441089228048801;{0: 1, 1: 80};5;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75}
_scaled;2;0.8151123734738756;0.861774014344781;{0: 1, 1: 80};7;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None}
_scaled;2;0.7965629656697496;0.8653253926940249;{0: 1, 1: 80};7;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.5}
_scaled;2;0.7949064600839445;0.8749637773793577;{0: 1, 1: 80};7;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75}
_scaled;2;0.7922817562925846;0.887239216551085;{0: 1, 1: 80};9;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None}
_scaled;2;0.7811437297744854;0.8882155923794427;{0: 1, 1: 80};9;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.5}
_scaled;2;0.7691047529301956;0.8985875495933823;{0: 1, 1: 80};9;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.75}
_scaled;2;0.7683849171674834;0.9071441133696644;{0: 1, 1: 80};11;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 11, 'max_features': None}
_scaled;2;0.7535029632536975;0.9132837292009733;{0: 1, 1: 80};11;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 11, 'max_features': 0.5}
_scaled;2;0.7412557162940016;0.9237579861553618;{0: 1, 1: 80};11;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 11, 'max_features': 0.75}
_scaled;2;0.7165772995527835;0.9410237307016671;{0: 1, 1: 80};15;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 15, 'max_features': None}
_scaled;2;0.7090836301873049;0.9476547046429526;{0: 1, 1: 80};15;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 15, 'max_features': 0.5}
_scaled;2;0.7044427483097824;0.9532310976162004;{0: 1, 1: 80};15;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 15, 'max_features': 0.75}
_scaled;2;0.6622396163730664;0.9697786728705231;{0: 1, 1: 80};20;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 20, 'max_features': None}
_scaled;2;0.6308887050304391;0.9793985706146666;{0: 1, 1: 80};20;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 20, 'max_features': 0.5}
_scaled;2;0.6283875206806446;0.9806769194563909;{0: 1, 1: 80};20;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 20, 'max_features': 0.75}
_scaled;2;0.7726129641671375;0.7770956261118013;{0: 1, 1: 90};3;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 3, 'max_features': None}
_scaled;2;0.7786759503179526;0.7952553848153869;{0: 1, 1: 90};3;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 3, 'max_features': 0.5}
_scaled;2;0.7975076032964562;0.8064767899613692;{0: 1, 1: 90};3;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 3, 'max_features': 0.75}
_scaled;2;0.8117832718392666;0.828570213806143;{0: 1, 1: 90};5;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 5, 'max_features': None}
_scaled;2;0.8031904663827576;0.8332718812698567;{0: 1, 1: 90};5;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 5, 'max_features': 0.5}
_scaled;2;0.8150619811279678;0.8421073642069433;{0: 1, 1: 90};5;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 5, 'max_features': 0.75}
_scaled;2;0.8191813182045659;0.8587929314513736;{0: 1, 1: 90};7;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 7, 'max_features': None}
_scaled;2;0.7940375282336339;0.8624301859838978;{0: 1, 1: 90};7;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 7, 'max_features': 0.5}
_scaled;2;0.8009233772108968;0.8668733361697866;{0: 1, 1: 90};7;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 7, 'max_features': 0.75}
_scaled;2;0.8051781692141109;0.883139842959175;{0: 1, 1: 90};9;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 9, 'max_features': None}
_scaled;2;0.7720390799915117;0.8884799730515517;{0: 1, 1: 90};9;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 9, 'max_features': 0.5}
_scaled;2;0.7721418189922766;0.8931599453907774;{0: 1, 1: 90};9;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 9, 'max_features': 0.75}
_scaled;2;0.7791563232811431;0.9025217048286547;{0: 1, 1: 90};11;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 11, 'max_features': None}
_scaled;2;0.7281699593118995;0.9167413298701277;{0: 1, 1: 90};11;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 11, 'max_features': 0.5}
_scaled;2;0.75309717899982;0.9150266252679361;{0: 1, 1: 90};11;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 11, 'max_features': 0.75}
_scaled;2;0.731129550079716;0.9359708683772208;{0: 1, 1: 90};15;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 15, 'max_features': None}
_scaled;2;0.701764713539326;0.9498527802582912;{0: 1, 1: 90};15;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 15, 'max_features': 0.5}
_scaled;2;0.6997648473592357;0.949669251991338;{0: 1, 1: 90};15;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 15, 'max_features': 0.75}
