dataset;data_variant;n_estimators;max_depth;max_features;class_weight;auc_train;auc_test;f1_train;f1_test;accuracy_train;accuracy_test;precision_train;precision_test;recall_train;recall_test;TN_train;TN_test;FN_train;FN_test;FP_train;FP_test;TP_train;TP_test
4;_scaled;50;7;0.75;55;0.8128337380863797;0.7533370417279475;0.09988328521407948;0.0870870870870871;0.7754845629357235;0.7764192139737991;0.8513089005235602;0.7295597484276729;0.05305403288958496;0.04630738522954092;49799.0;16659.0;14511.0;4778.0;142.0;86.0;813.0;232.0
4;_scaled;50;7;0.85;20;0.680679521069818;0.6063804630975129;0.19989534275248558;0.13008130081300812;0.9531448709109017;0.9508159043897955;0.4;0.25157232704402516;0.13324032089291943;0.08771929824561403;61825.0;20605.0;2485.0;832.0;573.0;238.0;382.0;80.0
4;_scaled;50;7;0.85;25;0.74505605619378;0.6655677907151071;0.16885143570536829;0.12304779933743493;0.9183942388722899;0.9148241783498047;0.5664921465968586;0.4088050314465409;0.09921144324225196;0.07242339832869081;59398.0;19772.0;4912.0;1665.0;414.0;188.0;541.0;130.0
4;_scaled;50;7;0.85;30;0.7820784224970507;0.7024818665664461;0.13648620618129018;0.1073482428115016;0.8724277943767716;0.871569754079522;0.6890052356020943;0.5283018867924528;0.0757453666398066;0.059743954480796585;56281.0;18793.0;8029.0;2644.0;297.0;150.0;658.0;168.0
4;_scaled;50;7;0.85;35;0.7952912960048717;0.7332273624366029;0.11773350751143044;0.0999750062484379;0.8344288669271431;0.8344748333716387;0.7549738219895288;0.6289308176100629;0.0638448596475693;0.054303556882975834;53738.0;17954.0;10572.0;3483.0;234.0;118.0;721.0;200.0
4;_scaled;50;7;0.85;40;0.8032548495059516;0.7410958922195006;0.1094391244870041;0.09356468262683944;0.8104803493449781;0.8102964835669961;0.7958115183246073;0.6698113207547169;0.058759857739291786;0.050295159386068475;52136.0;17415.0;12174.0;4022.0;195.0;105.0;760.0;213.0
4;_scaled;50;7;0.85;45;0.8053914245543307;0.7446151264360128;0.10413190040718243;0.09014546199549273;0.7943614494752165;0.7958630199954033;0.8167539267015707;0.6918238993710691;0.05561100812776273;0.04821389436774052;51064.0;17094.0;13246.0;4343.0;175.0;98.0;780.0;220.0
4;_scaled;50;7;0.85;50;0.8075174160500391;0.752701788449583;0.10075311689133598;0.08893203883495146;0.7822875967210603;0.7843254424270283;0.8335078534031414;0.720125786163522;0.05361713592886973;0.047392384105960264;50260.0;16834.0;14050.0;4603.0;159.0;89.0;796.0;229.0
4;_scaled;50;7;0.85;55;0.8110921737884479;0.753906429927918;0.09852754044719142;0.08674609084139985;0.7720524017467248;0.7744886233049874;0.8513089005235602;0.7327044025157232;0.052289683560586574;0.04610209734863475;49575.0;16616.0;14735.0;4821.0;142.0;85.0;813.0;233.0
4;_scaled;50;8;0.65;20;0.7073314711708096;0.5970905531874444;0.25051455454278154;0.1332099907493062;0.9609438443269747;0.9569294415076994;0.44607329842931936;0.22641509433962265;0.17416189697465248;0.09436435124508519;62290.0;20746.0;2020.0;691.0;529.0;246.0;426.0;72.0
4;_scaled;50;8;0.65;25;0.7696079852090781;0.6403529077305065;0.21788990825688073;0.12788632326820604;0.9373017697081131;0.9322914272581015;0.5968586387434555;0.33962264150943394;0.13327098433481413;0.0787746170678337;60603.0;20174.0;3707.0;1263.0;385.0;210.0;570.0;108.0
4;_scaled;50;8;0.65;30;0.8029202871236427;0.6774192507341242;0.1859678782755706;0.12232415902140673;0.9114686279016319;0.9076534130085038;0.6910994764397905;0.44025157232704404;0.10743936187530523;0.07102993404363267;58827.0;19606.0;5483.0;1831.0;295.0;178.0;660.0;140.0
4;_scaled;50;8;0.65;35;0.8228173661445177;0.6940508431463499;0.1556809711425833;0.10516066212268743;0.8785106871983452;0.8732705125258561;0.7654450261780105;0.5094339622641509;0.08665244191559981;0.05863192182410423;56605.0;18836.0;7705.0;2601.0;224.0;156.0;731.0;162.0
4;_scaled;50;8;0.65;40;0.8254210829253916;0.7218698171591291;0.13572889798096593;0.10253613307881101;0.8511146862790163;0.8487244311652493;0.7989528795811518;0.5911949685534591;0.07416407465007777;0.056136160047775455;54785.0;18276.0;9525.0;3161.0;192.0;130.0;763.0;188.0
4;_scaled;50;8;0.65;45;0.8322359546079566;0.7385837042461412;0.12882736156351793;0.10086526576019779;0.8360836589289818;0.8328200413698;0.8282722513089005;0.6415094339622641;0.06984547461368654;0.05473571236919775;53776.0;17914.0;10534.0;3523.0;164.0;114.0;791.0;204.0
4;_scaled;50;8;0.65;50;0.8352901236728836;0.7423457884343269;0.12095995244817595;0.09568946061837057;0.8187236650578411;0.8158124569064583;0.8523560209424084;0.6666666666666666;0.06509916826615483;0.051543885241915874;52620.0;17536.0;11690.0;3901.0;141.0;106.0;814.0;212.0
4;_scaled;50;8;0.65;55;0.8326471663351844;0.7501525605379284;0.1141945330928264;0.09380305602716468;0.8043668122270743;0.803723282004137;0.8617801047120419;0.6949685534591195;0.06114867374990712;0.05029585798816568;51674.0;17264.0;12636.0;4173.0;132.0;97.0;823.0;221.0
4;_scaled;50;8;0.75;20;0.7149620498224812;0.5982663695256805;0.2516367776828921;0.13284804367606914;0.9597180724737608;0.9561939783957711;0.46282722513089003;0.22955974842767296;0.17279124315871774;0.09346991037131883;62194.0;20729.0;2116.0;708.0;513.0;245.0;442.0;73.0
4;_scaled;50;8;0.75;25;0.7742216000540575;0.633760385485273;0.2179631717399474;0.12249705535924618;0.936229219336551;0.9315099977016777;0.6073298429319371;0.3270440251572327;0.13281428898557363;0.07536231884057971;60523.0;20161.0;3787.0;1276.0;375.0;214.0;580.0;104.0
4;_scaled;50;8;0.75;30;0.804092293464005;0.6803128400523047;0.17430835173399142;0.1156761069006781;0.9025971041139967;0.898092392553436;0.7026178010471205;0.4559748427672956;0.09949584816132859;0.06624029237094564;58237.0;19393.0;6073.0;2044.0;284.0;173.0;671.0;145.0
4;_scaled;50;8;0.75;35;0.8183984479627069;0.7126018378263879;0.15011356597150524;0.11023622047244094;0.8738680763042979;0.8701447943001609;0.7612565445026178;0.550314465408805;0.08326652158973771;0.061253062653132656;56306.0;18755.0;8004.0;2682.0;228.0;143.0;727.0;175.0
4;_scaled;50;8;0.75;40;0.8281581524699163;0.7268063241037142;0.13609415096009203;0.10297666934835076;0.8504098674634184;0.8462422431624914;0.8052356020942408;0.6037735849056604;0.07432824279914943;0.056288478452066845;54733.0;18218.0;9577.0;3219.0;186.0;126.0;769.0;192.0
4;_scaled;50;8;0.75;45;0.8294421409387286;0.7365545023988677;0.12568610293532734;0.09874152952565343;0.8315942695165862;0.8288209606986899;0.8272251308900523;0.6415094339622641;0.06800964187327824;0.053487152595700055;53484.0;17827.0;10826.0;3610.0;165.0;114.0;790.0;204.0
4;_scaled;50;8;0.75;50;0.8322941641476453;0.7425653142468365;0.11803135888501742;0.09487750556792873;0.813835899793151;0.8131923695702138;0.8513089005235602;0.6698113207547169;0.06341159035956634;0.05105465004793864;52302.0;17478.0;12008.0;3959.0;142.0;105.0;813.0;213.0
4;_scaled;50;8;0.75;55;0.8334975954982452;0.749602389098024;0.11229114523439085;0.09242298084929226;0.7989274496284379;0.7995863019995403;0.8691099476439791;0.6981132075471698;0.06002314145212612;0.049487293802942485;51312.0;17173.0;12998.0;4264.0;125.0;96.0;830.0;222.0
4;_scaled;50;8;0.85;20;0.7077073094085341;0.5967406907999835;0.24963460976322713;0.13138686131386862;0.9606680456600015;0.9562399448402666;0.44712041884816756;0.22641509433962265;0.17315490673154907;0.09254498714652956;62271.0;20731.0;2039.0;706.0;528.0;246.0;427.0;72.0
4;_scaled;50;8;0.85;25;0.7693310624828527;0.6501326249830203;0.20083536373129135;0.12768299394606494;0.9296406956255266;0.9271431854746035;0.6041884816753926;0.36477987421383645;0.12043414735963265;0.07738492328218813;60096.0;20054.0;4214.0;1383.0;378.0;202.0;577.0;116.0
4;_scaled;50;8;0.85;30;0.8045541434201646;0.6934567372053784;0.16364291721734953;0.11572700296735905;0.8933425266222325;0.8904159963226844;0.7130890052356021;0.49056603773584906;0.09242671009771987;0.0656013456686291;57623.0;19215.0;6687.0;2222.0;274.0;162.0;681.0;156.0
4;_scaled;50;8;0.85;35;0.8157917189399188;0.7154350630471092;0.1390991672975019;0.10450346420323325;0.8605990959932582;0.8574120891749023;0.7696335078534031;0.5691823899371069;0.07645896182253199;0.057533375715193895;55432.0;18472.0;8878.0;2965.0;220.0;137.0;735.0;181.0
4;_scaled;50;8;0.85;40;0.819836752770652;0.7373104838721506;0.12176512231573978;0.09836852207293666;0.8289282157358462;0.8272581015858423;0.8104712041884817;0.6446540880503144;0.06582752168736179;0.053246753246753244;53326.0;17792.0;10984.0;3645.0;181.0;113.0;774.0;205.0
4;_scaled;50;8;0.85;45;0.8206669917716948;0.7398638191829033;0.11490412550842534;0.09442828373237862;0.8132843024592048;0.8139737991266376;0.8282722513089005;0.6635220125786163;0.06173417622726918;0.05083112503011323;52288.0;17497.0;12022.0;3940.0;164.0;107.0;791.0;211.0
4;_scaled;50;8;0.85;50;0.8305504424332076;0.7445026130392906;0.11287550697738366;0.0918088018530217;0.8022676779284456;0.8017467248908297;0.8596858638743455;0.6855345911949685;0.06040317834020012;0.049198826450011286;51539.0;17224.0;12771.0;4213.0;134.0;100.0;821.0;218.0
4;_scaled;50;8;0.85;55;0.8294546783780462;0.7457772269951178;0.10847546232764818;0.08937198067632851;0.790959932582548;0.7920478051022753;0.8691099476439791;0.6981132075471698;0.057847783663228326;0.04774193548387097;50792.0;17009.0;13518.0;4428.0;125.0;96.0;830.0;222.0
4;_scaled;100;5;0.65;20;0.6194358803602641;0.606440827194972;0.1452544704264099;0.1363244176013805;0.9523940856508083;0.9539875890599863;0.2764397905759162;0.24842767295597484;0.09850746268656717;0.093935790725327;61894.0;20675.0;2416.0;762.0;691.0;239.0;264.0;79.0
4;_scaled;100;5;0.65;25;0.7054783725101174;0.6653674816626634;0.13917145805690698;0.11963470319634704;0.9105339768635563;0.9113766950126407;0.4942408376963351;0.4119496855345912;0.08098833218943034;0.06997863247863248;58954.0;19696.0;5356.0;1741.0;483.0;187.0;472.0;131.0
4;_scaled;100;5;0.65;30;0.7501319687606091;0.7138819527631501;0.11270435656224312;0.10113920533481523;0.8511453305753467;0.8512985520569983;0.6460732984293194;0.5723270440251572;0.0617370422253352;0.0554708930204206;54933.0;18338.0;9377.0;3099.0;338.0;136.0;617.0;182.0
4;_scaled;100;5;0.65;35;0.7690500691594462;0.7400092651188227;0.0986749365661122;0.09168808911739504;0.8040603692637708;0.8051022753390026;0.7329842931937173;0.6729559748427673;0.05289805788558906;0.049195402298850575;51777.0;17301.0;12533.0;4136.0;255.0;104.0;700.0;214.0
4;_scaled;100;5;0.65;40;0.7798697978785676;0.751572620429675;0.09443914839529712;0.08888888888888889;0.7816747107944534;0.7851528384279476;0.7780104712041885;0.7169811320754716;0.05027063599458728;0.04738154613466334;50273.0;16853.0;14037.0;4584.0;212.0;90.0;743.0;228.0
4;_scaled;100;5;0.65;45;0.7829860028445333;0.7615677560956003;0.09137177414526076;0.08764209754308763;0.7674864015935035;0.771270972190301;0.7989528795811518;0.7515723270440252;0.04845675092086879;0.046534267912772584;49327.0;16540.0;14983.0;4897.0;192.0;79.0;763.0;239.0
4;_scaled;100;5;0.65;50;0.7812034069270166;0.7622126177539978;0.0882302454654689;0.08526315789473685;0.7558415689879722;0.7603309584003677;0.8073298429319372;0.7641509433962265;0.04666505265706331;0.0451505016722408;48559.0;16298.0;15751.0;5139.0;184.0;75.0;771.0;243.0
4;_scaled;100;5;0.65;55;0.7870874551521956;0.7670517206628287;0.08746613589871179;0.08436388277147212;0.7471079445338237;0.7515513675017237;0.8282722513089005;0.7830188679245284;0.04617090824188653;0.04458370635631155;47969.0;16101.0;16341.0;5336.0;164.0;69.0;791.0;249.0
4;_scaled;100;5;0.75;20;0.6212166445090493;0.6070335395541067;0.14150943396226415;0.13311148086522462;0.949804642610894;0.9521029648356699;0.28272251308900526;0.25157232704402516;0.09437259699405802;0.09049773755656108;61719.0;20633.0;2591.0;804.0;685.0;238.0;270.0;80.0
4;_scaled;100;5;0.75;25;0.7105923858665609;0.6712932116721719;0.13724936458627507;0.11940298507462686;0.9063816747107944;0.9077913123419904;0.5089005235602094;0.4276729559748428;0.07932103802839889;0.06938775510204082;58669.0;19613.0;5641.0;1824.0;469.0;182.0;486.0;136.0
4;_scaled;100;5;0.75;30;0.7576313520651361;0.7291264178228263;0.10578485537861554;0.09801980198019802;0.8313644372941086;0.8324982762583314;0.6816753926701571;0.6226415094339622;0.0573416718048093;0.053197205803331545;53608.0;17913.0;10702.0;3524.0;304.0;120.0;651.0;198.0
4;_scaled;100;5;0.75;35;0.7689883589061818;0.7467005849816473;0.09573965296063736;0.09094650205761316;0.7947904696238413;0.7969202482188003;0.7424083769633508;0.6949685534591195;0.051169168591224015;0.04865697930427124;51163.0;17116.0;13147.0;4321.0;246.0;97.0;709.0;221.0
4;_scaled;100;5;0.75;40;0.7752176344782837;0.7571951363700508;0.09202988792029887;0.08908430510418658;0.7765724354554508;0.7809698919788555;0.7738219895287958;0.7327044025157232;0.048924197285667;0.047425198453083656;49944.0;16757.0;14366.0;4680.0;216.0;85.0;739.0;233.0
4;_scaled;100;5;0.75;45;0.7767085721077797;0.7628601932296568;0.08950965824665677;0.08779952441924273;0.7652800122577186;0.7707653413008504;0.7884816753926701;0.7547169811320755;0.04744801512287335;0.04661099242571373;49193.0;16528.0;15117.0;4909.0;202.0;78.0;753.0;240.0
4;_scaled;100;5;0.75;50;0.7819835368767609;0.7656604859111811;0.08850673545428489;0.08613113025136229;0.756362522025588;0.7610204550678005;0.8083769633507853;0.7704402515723271;0.04681625227410552;0.045615341649599704;48592.0;16311.0;15718.0;5126.0;183.0;73.0;772.0;245.0
4;_scaled;100;5;0.75;55;0.7855141286357556;0.7641636323255829;0.08736678507992894;0.08387096774193549;0.7480732398682295;0.7519650655021834;0.8240837696335078;0.7767295597484277;0.04612859738585077;0.04432878679109835;48036.0;16112.0;16274.0;5325.0;168.0;71.0;787.0;247.0
4;_scaled;100;5;0.85;20;0.6246560955971607;0.6079994384598661;0.14382139148494288;0.1318144833197722;0.9494675553512603;0.950953803723282;0.2900523560209424;0.25471698113207547;0.09561615464273386;0.0889132821075741;61690.0;20607.0;2620.0;830.0;678.0;237.0;277.0;81.0
4;_scaled;100;5;0.85;25;0.70809914509318;0.6638143713787042;0.13322323148912743;0.1135483870967742;0.903501110855742;0.9052631578947369;0.506806282722513;0.41509433962264153;0.07669149104737759;0.06576980568011959;58483.0;19562.0;5827.0;1875.0;471.0;186.0;484.0;132.0
4;_scaled;100;5;0.85;30;0.7595547092331727;0.7256648338865119;0.10495254805008372;0.09563106796116504;0.8280395311422661;0.8287290278096989;0.6890052356020943;0.6194968553459119;0.0568024861878453;0.05181483429773803;53384.0;17832.0;10926.0;3605.0;297.0;121.0;658.0;197.0
4;_scaled;100;5;0.85;35;0.7687010154511728;0.7483621012632304;0.09372132651723684;0.0897076491790148;0.7881253351719911;0.7910365433233739;0.7486910994764397;0.7044025157232704;0.04998951268964553;0.04790419161676647;50722.0;16985.0;13588.0;4452.0;240.0;94.0;715.0;224.0
4;_scaled;100;5;0.85;40;0.7743703396750523;0.7566216407709823;0.09063148894588982;0.08790383170548459;0.7718532138205777;0.7767869455297632;0.7769633507853403;0.7358490566037735;0.04812244633244698;0.046743907311226525;49633.0;16665.0;14677.0;4772.0;213.0;84.0;742.0;234.0
4;_scaled;100;5;0.85;45;0.7764988142350412;0.7579429030451376;0.08864395849211468;0.08590507128677134;0.7618172067723895;0.7671799586301999;0.7916230366492146;0.7484276729559748;0.046950689355359586;0.04556768140915183;48964.0;16452.0;15346.0;4985.0;199.0;80.0;756.0;238.0
4;_scaled;100;5;0.85;50;0.7795601068450349;0.7657537825478372;0.08808498420901521;0.08619173262972736;0.7566689649888915;0.7612043208457826;0.8031413612565445;0.7704402515723271;0.046597812879708385;0.0456493385504006;48617.0;16315.0;15693.0;5122.0;188.0;73.0;767.0;245.0
4;_scaled;100;5;0.85;55;0.7849230779250701;0.7656563785120829;0.08766143008889138;0.08479231033299005;0.7499578640925457;0.7549069179498966;0.8209424083769633;0.7767295597484277;0.04630285849279471;0.04484386347131445;48162.0;16176.0;16148.0;5261.0;171.0;71.0;784.0;247.0
4;_scaled;100;6;0.65;20;0.6453391255217489;0.6060676406483472;0.1714129244249726;0.13446808510638297;0.9536351796521872;0.953252125948058;0.32774869109947646;0.24842767295597484;0.1160548757879125;0.09218203033838973;61926.0;20659.0;2384.0;778.0;642.0;239.0;313.0;79.0
4;_scaled;100;6;0.65;25;0.7332786787818494;0.66935180548062;0.15893837705918246;0.12337662337662338;0.9155136750172375;0.9131234199034705;0.5455497382198953;0.41823899371069184;0.09301910373147652;0.07236126224156691;59230.0;19732.0;5080.0;1705.0;434.0;185.0;521.0;133.0
4;_scaled;100;6;0.65;30;0.7662217368261227;0.7103490027675068;0.124975437217528;0.10538922155688622;0.8635409484409714;0.8626522638473914;0.6659685863874345;0.5534591194968553;0.0689580396834002;0.05823957643944408;55723.0;18591.0;8587.0;2846.0;319.0;142.0;636.0;176.0
4;_scaled;100;6;0.65;35;0.7834649493088534;0.7371705389171663;0.11079723791588199;0.09822712026832772;0.8263694169922623;0.8269823029188692;0.7392670157068063;0.6446540880503144;0.05988633471880567;0.05316390041493776;53227.0;17786.0;11083.0;3651.0;249.0;113.0;706.0;205.0
4;_scaled;100;6;0.65;40;0.7884634798232709;0.7539832236217695;0.10225626164355206;0.09425625920471283;0.8006435302229372;0.8021144564467938;0.7759162303664922;0.7044025157232704;0.054734820505244496;0.05050732807215333;51513.0;17226.0;12797.0;4211.0;214.0;94.0;741.0;224.0
4;_scaled;100;6;0.65;45;0.7895608721173049;0.7576053628549708;0.09653512383606766;0.09018464528668611;0.781460200720141;0.7848310733164789;0.7979057591623037;0.7295597484276729;0.05137540453074434;0.04806297907603066;50240.0;16842.0;14070.0;4595.0;193.0;86.0;762.0;232.0
4;_scaled;100;6;0.65;50;0.7919303667363824;0.7588566526516342;0.09440963562260478;0.087977632805219;0.7718991802650732;0.7750861870834291;0.812565445026178;0.7421383647798742;0.050116249031258074;0.04676045175351694;49602.0;16626.0;14708.0;4811.0;179.0;82.0;776.0;236.0
4;_scaled;100;6;0.65;55;0.7955673231997173;0.7631359757405274;0.09256989435592132;0.08655221745350501;0.7617865624760591;0.7652034015168927;0.8303664921465969;0.7610062893081762;0.049017183829892445;0.045885475919605616;48925.0;16405.0;15385.0;5032.0;162.0;76.0;793.0;242.0
4;_scaled;100;6;0.75;20;0.649133736213905;0.6037022921927439;0.1704154538237629;0.1291390728476821;0.9519650655021834;0.9516433003907148;0.33717277486910996;0.24528301886792453;0.11402266288951841;0.08764044943820225;61808.0;20625.0;2502.0;812.0;633.0;240.0;322.0;78.0
4;_scaled;100;6;0.75;25;0.7244793909735322;0.6760472327425427;0.15064626355667804;0.12483039348710989;0.9124032789397073;0.9110549299011721;0.5308900523560209;0.4339622641509434;0.0877770083102493;0.07290015847860538;59041.0;19682.0;5269.0;1755.0;448.0;180.0;507.0;138.0
4;_scaled;100;6;0.75;30;0.7702059152289995;0.7120201274291231;0.12120085509805742;0.10163749294184075;0.8551290890982916;0.8537347736152608;0.6827225130890052;0.5660377358490566;0.06650346797225622;0.05583126550868486;55158.0;18393.0;9152.0;3044.0;303.0;138.0;652.0;180.0
4;_scaled;100;6;0.75;35;0.7878535822476372;0.7379786696897124;0.10758272740762723;0.09472014502605935;0.8157052018693021;0.8163640542404045;0.7591623036649214;0.6572327044025157;0.05789347600415236;0.05103785103785104;52512.0;17551.0;11798.0;3886.0;230.0;109.0;725.0;209.0
