data_variant;dataset;mean_test_score;mean_train_score;param_class_weight;param_max_depth;param_max_features;param_n_estimators;params
_scaled;2;0.8429963642569012;0.930321264942024;{0: 1, 1: 60};9;0.9;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 100}
_scaled;2;0.8437399651614553;0.9302904547655187;{0: 1, 1: 60};9;0.9;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 300}
_scaled;2;0.8438213728406373;0.9310768292905854;{0: 1, 1: 60};9;0.9;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 400}
_scaled;2;0.8438769291248305;0.9311445590622762;{0: 1, 1: 60};9;0.9;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 500}
_scaled;2;0.8441083200023366;0.9309979437069584;{0: 1, 1: 60};9;0.9;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 700}
_scaled;2;0.839285473619958;0.8619864056159514;{0: 1, 1: 80};5;;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None, 'n_estimators': 100}
_scaled;2;0.839702301022236;0.8623348371301737;{0: 1, 1: 80};5;;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None, 'n_estimators': 300}
_scaled;2;0.8397384297860906;0.8624740387018174;{0: 1, 1: 80};5;;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None, 'n_estimators': 400}
_scaled;2;0.8397038583360723;0.8625406766647751;{0: 1, 1: 80};5;;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None, 'n_estimators': 500}
_scaled;2;0.8400872133623198;0.8629915251361204;{0: 1, 1: 80};5;;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None, 'n_estimators': 700}
_scaled;2;0.8412690845752309;0.8676143980806486;{0: 1, 1: 80};5;0.75;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 100}
_scaled;2;0.8422527409846949;0.8687327277428736;{0: 1, 1: 80};5;0.75;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 300}
_scaled;2;0.8422280564735588;0.8689259317528925;{0: 1, 1: 80};5;0.75;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 400}
_scaled;2;0.8423824535815483;0.8689715965950966;{0: 1, 1: 80};5;0.75;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 500}
_scaled;2;0.8426257824873001;0.8690581142469491;{0: 1, 1: 80};5;0.75;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 700}
_scaled;2;0.8404770126577671;0.8643623667525387;{0: 1, 1: 80};5;0.9;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 100}
_scaled;2;0.84095868029045;0.8656039915374244;{0: 1, 1: 80};5;0.9;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 300}
_scaled;2;0.8411719941003682;0.86613140440343;{0: 1, 1: 80};5;0.9;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 400}
_scaled;2;0.8408846695687636;0.8660848589654732;{0: 1, 1: 80};5;0.9;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 500}
_scaled;2;0.8412623941059669;0.8663535205569612;{0: 1, 1: 80};5;0.9;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 700}
_scaled;2;0.8425314725047991;0.8756429901355854;{0: 1, 1: 80};6;;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': None, 'n_estimators': 100}
_scaled;2;0.8427946974477851;0.8763060598315348;{0: 1, 1: 80};6;;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': None, 'n_estimators': 300}
_scaled;2;0.8427413492014343;0.8763125845839751;{0: 1, 1: 80};6;;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': None, 'n_estimators': 400}
_scaled;2;0.842719493418974;0.8763895212300503;{0: 1, 1: 80};6;;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': None, 'n_estimators': 500}
_scaled;2;0.842990434957921;0.8769829941583352;{0: 1, 1: 80};6;;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': None, 'n_estimators': 700}
_scaled;2;0.8444495390344476;0.8834980435060601;{0: 1, 1: 80};6;0.75;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 100}
_scaled;2;0.8448329124293804;0.8839741811906792;{0: 1, 1: 80};6;0.75;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 300}
_scaled;2;0.8450606379372035;0.8843542019669909;{0: 1, 1: 80};6;0.75;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 400}
_scaled;2;0.8450525463442065;0.8843195517251782;{0: 1, 1: 80};6;0.75;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 500}
_scaled;2;0.8450079491669908;0.8844466078527463;{0: 1, 1: 80};6;0.75;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 700}
_scaled;2;0.8427466618298979;0.879416236465035;{0: 1, 1: 80};6;0.9;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 100}
_scaled;2;0.8435400897555649;0.8804058507131431;{0: 1, 1: 80};6;0.9;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 300}
_scaled;2;0.8438286663660675;0.8809999092130901;{0: 1, 1: 80};6;0.9;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 400}
_scaled;2;0.8439002964736799;0.881020892080396;{0: 1, 1: 80};6;0.9;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 500}
_scaled;2;0.8440068042070129;0.8811430287461653;{0: 1, 1: 80};6;0.9;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 700}
_scaled;2;0.8429378120383734;0.8898341752645974;{0: 1, 1: 80};7;;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None, 'n_estimators': 100}
_scaled;2;0.8432645736066533;0.8900910047128078;{0: 1, 1: 80};7;;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None, 'n_estimators': 300}
_scaled;2;0.843329994940055;0.8901191328844393;{0: 1, 1: 80};7;;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None, 'n_estimators': 400}
_scaled;2;0.8433068362480881;0.8902464767096604;{0: 1, 1: 80};7;;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None, 'n_estimators': 500}
_scaled;2;0.8435623372835639;0.8906978356091297;{0: 1, 1: 80};7;;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None, 'n_estimators': 700}
_scaled;2;0.8444197090247173;0.8983276457239087;{0: 1, 1: 80};7;0.75;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 100}
_scaled;2;0.8454332155669385;0.898658058239505;{0: 1, 1: 80};7;0.75;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 300}
_scaled;2;0.8454979176935797;0.8990437642494266;{0: 1, 1: 80};7;0.75;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 400}
_scaled;2;0.84560427086426;0.8990721821973056;{0: 1, 1: 80};7;0.75;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 500}
_scaled;2;0.8455908125886873;0.8989844108737713;{0: 1, 1: 80};7;0.75;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 700}
_scaled;2;0.8440939132462094;0.8935598832540775;{0: 1, 1: 80};7;0.9;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 100}
_scaled;2;0.8443876358838829;0.8942783116350629;{0: 1, 1: 80};7;0.9;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 300}
_scaled;2;0.8444517120633764;0.8950682060101194;{0: 1, 1: 80};7;0.9;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 400}
_scaled;2;0.8443230926124488;0.8950385291238759;{0: 1, 1: 80};7;0.9;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 500}
_scaled;2;0.8445603184948033;0.8949653398341954;{0: 1, 1: 80};7;0.9;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 700}
_scaled;2;0.8424293420130735;0.9029114777192784;{0: 1, 1: 80};8;;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': None, 'n_estimators': 100}
_scaled;2;0.8429242749986665;0.9029914681627337;{0: 1, 1: 80};8;;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': None, 'n_estimators': 300}
_scaled;2;0.8427771823490273;0.9029958674970628;{0: 1, 1: 80};8;;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': None, 'n_estimators': 400}
_scaled;2;0.8429189275247432;0.903087716655606;{0: 1, 1: 80};8;;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': None, 'n_estimators': 500}
_scaled;2;0.8430221108764032;0.90338441618835;{0: 1, 1: 80};8;;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': None, 'n_estimators': 700}
_scaled;2;0.8442121322688472;0.9121749430180527;{0: 1, 1: 80};8;0.75;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 100}
_scaled;2;0.8449174712694443;0.9126287420861837;{0: 1, 1: 80};8;0.75;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 300}
_scaled;2;0.8446676623566934;0.9125109296782891;{0: 1, 1: 80};8;0.75;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 400}
_scaled;2;0.8444992047135013;0.912569928035634;{0: 1, 1: 80};8;0.75;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 500}
_scaled;2;0.8446803813492351;0.9125756181428346;{0: 1, 1: 80};8;0.75;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 700}
_scaled;2;0.8430172139921699;0.907832994726706;{0: 1, 1: 80};8;0.9;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 100}
_scaled;2;0.8438091702414668;0.9079601805261145;{0: 1, 1: 80};8;0.9;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 300}
_scaled;2;0.843853579678159;0.9087827741360206;{0: 1, 1: 80};8;0.9;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 400}
_scaled;2;0.8438633058946219;0.9086488521871057;{0: 1, 1: 80};8;0.9;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 500}
_scaled;2;0.8441443074407062;0.9084779387547539;{0: 1, 1: 80};8;0.9;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 700}
_scaled;2;0.8413127908387549;0.9152531702035601;{0: 1, 1: 80};9;;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None, 'n_estimators': 100}
_scaled;2;0.842122895013931;0.9149672384560962;{0: 1, 1: 80};9;;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None, 'n_estimators': 300}
_scaled;2;0.842265214712467;0.9148946174163979;{0: 1, 1: 80};9;;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None, 'n_estimators': 400}
_scaled;2;0.8423839096591899;0.9150000494383815;{0: 1, 1: 80};9;;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None, 'n_estimators': 500}
_scaled;2;0.8425392691104732;0.915236213995959;{0: 1, 1: 80};9;;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None, 'n_estimators': 700}
_scaled;2;0.8430526570559851;0.9238681761077748;{0: 1, 1: 80};9;0.75;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 100}
_scaled;2;0.8438129712645389;0.9246880079750793;{0: 1, 1: 80};9;0.75;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 300}
_scaled;2;0.8440448761484403;0.9248718155536301;{0: 1, 1: 80};9;0.75;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 400}
_scaled;2;0.8439754371438657;0.9250307022105165;{0: 1, 1: 80};9;0.75;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 500}
_scaled;2;0.8439759337307691;0.9248801150293913;{0: 1, 1: 80};9;0.75;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 700}
_scaled;2;0.8423229511695233;0.9198907592851473;{0: 1, 1: 80};9;0.9;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 100}
_scaled;2;0.8430592972750859;0.9197571815633294;{0: 1, 1: 80};9;0.9;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 300}
_scaled;2;0.8434013372096654;0.9204601440006228;{0: 1, 1: 80};9;0.9;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 400}
_scaled;2;0.8432562024642404;0.9203228040667789;{0: 1, 1: 80};9;0.9;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 500}
_scaled;2;0.8435667561218441;0.9201923888786491;{0: 1, 1: 80};9;0.9;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 700}
_scaled;2;0.8401489130992976;0.8641568860532418;balanced;5;;100;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': None, 'n_estimators': 100}
_scaled;2;0.8406225747724169;0.8647357618904458;balanced;5;;300;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': None, 'n_estimators': 300}
_scaled;2;0.8406348749133972;0.8649993403797726;balanced;5;;400;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': None, 'n_estimators': 400}
_scaled;2;0.8405779669401158;0.8652001851773435;balanced;5;;500;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': None, 'n_estimators': 500}
_scaled;2;0.8406768173515267;0.8654623550811403;balanced;5;;700;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': None, 'n_estimators': 700}
_scaled;2;0.8419617898149158;0.87005013726684;balanced;5;0.75;100;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 100}
_scaled;2;0.842792672678471;0.8705482808442645;balanced;5;0.75;300;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 300}
_scaled;2;0.8427612586202948;0.8706652884915344;balanced;5;0.75;400;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 400}
_scaled;2;0.84290759083707;0.8707667377338458;balanced;5;0.75;500;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 500}
_scaled;2;0.8430641441971557;0.8707786747440288;balanced;5;0.75;700;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 700}
_scaled;2;0.8411744226695266;0.8672760431693901;balanced;5;0.9;100;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 100}
_scaled;2;0.8414600245635332;0.8676064041347805;balanced;5;0.9;300;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 300}
_scaled;2;0.8417857701102294;0.8682571921478982;balanced;5;0.9;400;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 400}
_scaled;2;0.8417698769116302;0.8683172198916292;balanced;5;0.9;500;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 500}
_scaled;2;0.8418908020513302;0.8684239895678569;balanced;5;0.9;700;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 700}
_scaled;2;0.8431777549448676;0.8794766280460778;balanced;6;;100;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': None, 'n_estimators': 100}
_scaled;2;0.8434675575509177;0.8796910221910693;balanced;6;;300;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': None, 'n_estimators': 300}
_scaled;2;0.8433935157995153;0.8798647647131196;balanced;6;;400;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': None, 'n_estimators': 400}
_scaled;2;0.843451947890442;0.8801826675733139;balanced;6;;500;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': None, 'n_estimators': 500}
_scaled;2;0.8435577389843846;0.8806221555494765;balanced;6;;700;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': None, 'n_estimators': 700}
_scaled;2;0.8445426569112334;0.8858325202261929;balanced;6;0.75;100;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 100}
_scaled;2;0.8449383035980933;0.8865178569325133;balanced;6;0.75;300;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 300}
_scaled;2;0.8452455906946308;0.8866423664926736;balanced;6;0.75;400;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 400}
_scaled;2;0.845357029984494;0.8867463032816915;balanced;6;0.75;500;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 500}
_scaled;2;0.8452294475561537;0.8867903739639699;balanced;6;0.75;700;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 700}
_scaled;2;0.8433701202133204;0.8825808040041987;balanced;6;0.9;100;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 100}
_scaled;2;0.8438129685025154;0.8831047980898857;balanced;6;0.9;300;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 300}
_scaled;2;0.8441341019458629;0.8838132937746573;balanced;6;0.9;400;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 400}
_scaled;2;0.8442122147270885;0.883894921940413;balanced;6;0.9;500;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 500}
_scaled;2;0.8442326289201617;0.8839991839691934;balanced;6;0.9;700;{'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 700}
_scaled;2;0.8439831833363144;0.8941632592252775;balanced;7;;100;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': None, 'n_estimators': 100}
_scaled;2;0.8439915010291963;0.8944759547162725;balanced;7;;300;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': None, 'n_estimators': 300}
_scaled;2;0.8441750818203185;0.8946019199148528;balanced;7;;400;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': None, 'n_estimators': 400}
_scaled;2;0.8440738073941357;0.8948814940495199;balanced;7;;500;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': None, 'n_estimators': 500}
_scaled;2;0.844196031490143;0.8951616912248238;balanced;7;;700;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': None, 'n_estimators': 700}
_scaled;2;0.8456174420327367;0.9015913378478192;balanced;7;0.75;100;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 100}
_scaled;2;0.8460113722417069;0.9017782442516581;balanced;7;0.75;300;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 300}
_scaled;2;0.8463017704492892;0.9022006248236503;balanced;7;0.75;400;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 400}
_scaled;2;0.8461742435347782;0.902288056655341;balanced;7;0.75;500;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 500}
_scaled;2;0.8460663969169326;0.9023108398150375;balanced;7;0.75;700;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 700}
_scaled;2;0.8449037149455934;0.8978623815119974;balanced;7;0.9;100;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 100}
_scaled;2;0.8451193195346601;0.8980459445559071;balanced;7;0.9;300;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 300}
_scaled;2;0.8451730115808963;0.8988688127989185;balanced;7;0.9;400;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 400}
_scaled;2;0.8450963066810102;0.8989287044227089;balanced;7;0.9;500;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 500}
_scaled;2;0.845264719978986;0.8989386127693123;balanced;7;0.9;700;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 700}
_scaled;2;0.8429944767158745;0.9085521244729421;balanced;8;;100;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': None, 'n_estimators': 100}
_scaled;2;0.8432882909930409;0.9084856386007419;balanced;8;;300;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': None, 'n_estimators': 300}
_scaled;2;0.8433930917235564;0.9086491473832513;balanced;8;;400;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': None, 'n_estimators': 400}
_scaled;2;0.8434333153400979;0.908939494839479;balanced;8;;500;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': None, 'n_estimators': 500}
_scaled;2;0.8434295283833835;0.9091702656290476;balanced;8;;700;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': None, 'n_estimators': 700}
_scaled;2;0.8445511717289433;0.9163806456501327;balanced;8;0.75;100;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 100}
_scaled;2;0.8451917496396417;0.9170073451007935;balanced;8;0.75;300;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 300}
_scaled;2;0.8452483457223926;0.9171148298356302;balanced;8;0.75;400;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 400}
_scaled;2;0.8451892581196886;0.9171189612151555;balanced;8;0.75;500;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 500}
